DK_EKCH	HU_LH99	:
DK_EKCH	HU_LHBP	231403
DK_EKCH	IE_EI99	:
DK_EKCH	IE_EIDW	26468
DK_EKCH	IL_LL99	:
DK_EKCH	IL_LLBG	:
DK_EKCH	IN_VIDP	82214
DK_EKCH	IS_BI99	:
DK_EKCH	IS_BIKF	536167
DK_EKCH	IT_LI91	:
DK_EKCH	IT_LI99	:
DK_EKCH	IT_LIMC	36557
DK_EKCH	IT_LIME	19548
DK_EKCH	IT_LIML	:
DK_EKCH	IT_LIPE	143268
DK_EKCH	IT_LIPZ	93307
DK_EKCH	IT_LIRA	11458
DK_EKCH	IT_LIRF	290613
DK_EKCH	JP_RJ99	:
DK_EKCH	JP_RJAA	140842
DK_EKCH	LT_EYKA	121299
DK_EKCH	LT_EYPA	76649
DK_EKCH	LT_EYVI	119933
DK_EKCH	LU_ELLX	80512
DK_EKCH	LV_EV99	:
DK_EKCH	LV_EVRA	221903
DK_EKCH	NL_EH99	:
DK_EKCH	NL_EHAM	1109796
DK_EKCH	NL_EHEH	:
DK_EKCH	NO_EN99	:
DK_EKCH	NO_ENBR	435006
DK_EKCH	NO_ENCN	78666
DK_EKCH	NO_ENFB	:
DK_EKCH	NO_ENGM	1494157
DK_EKCH	NO_ENTO	:
DK_EKCH	NO_ENVA	12826
DK_EKCH	NO_ENZV	296244
DK_EKCH	PL_EP99	:
DK_EKCH	PL_EPGD	197061
DK_EKCH	PL_EPKK	138332
DK_EKCH	PL_EPWA	299725
DK_EKCH	PT_LP99	:
DK_EKCH	PT_LPPT	214517
DK_EKCH	QA_OTBD	400021
DK_EKCH	RU_UU99	:
DK_EKCH	RU_UUEE	145524
DK_EKCH	SE_ES99	:
DK_EKCH	SE_ESGG	278024
DK_EKCH	SE_ESGJ	:
DK_EKCH	SE_ESOW	:
DK_EKCH	SE_ESSA	1397474
DK_EKCH	SE_ESSP	:
DK_EKCH	SE_ESSQ	:
DK_EKCH	SG_WSSS	124535
DK_EKCH	TH_VT99	:
DK_EKCH	TH_VTBD	:
DK_EKCH	TH_VTBS	261593
DK_EKCH	TR_LT99	:
DK_EKCH	TR_LTAI	186404
DK_EKCH	TR_LTBA	30747
DK_EKCH	TR_LTFJ	187955
DK_EKCH	UA_UKBB	88183
DK_EKCH	UK_EG99	:
DK_EKCH	UK_EGBB	80043
DK_EKCH	UK_EGCC	330226
DK_EKCH	UK_EGGW	111071
DK_EKCH	UK_EGKK	771082
DK_EKCH	UK_EGLL	947378
DK_EKCH	UK_EGPH	21904
DK_EKCH	UK_EGSS	384649
DK_EKCH	US_K999	:
DK_EKCH	US_KATL	:
DK_EKCH	US_KBOS	75256
DK_EKCH	US_KEWR	232599
DK_EKCH	US_KIAD	13749
DK_EKCH	US_KJFK	127479
DK_EKCH	US_KLAX	:
DK_EKCH	US_KORD	141641
DK_EKCH	US_KSEA	:
DK_EKCH	US_KSFO	14764
DK_EKKA	DK_EKCH	110855
